,Date,Seller,State,Product,Unit_Value,Qty_sold,Sales_amount,Profit,Payment_term,State_name,Month,Weekday,Profit_margin,Region
10091,2021-10-10,Vanessa Souza,RN,Tablet,500,7,3500,1000,Credit card,"Rio Grande do Norte, RN",October-2021,Sun,0.2857,Northeast
10092,2021-10-10,Vanessa Souza,AC,Notebook,700,6,4200,2400,Payment slip,"Acre, AC",October-2021,Sun,0.5714,North
10093,2021-10-10,Bruna Castro,SP,Cellphone,300,2,600,300,Credit card,"São Paulo, SP",October-2021,Sun,0.5,Southeast
10094,2021-11-10,Bruna Castro,AL,Tablet,500,1,500,300,Credit card,"Alagoas, AL",November-2021,Wed,0.6,Northeast
10095,2021-10-10,Bruna Castro,PA,Notebook,700,2,1400,800,Credit card,"Pará, PA",October-2021,Sun,0.5714,North
10096,2021-10-10,Marco Maia,RJ,Cellphone,300,6,1800,500,Credit card,"Rio de Janeiro, RJ",October-2021,Sun,0.2778,Southeast
10097,2021-10-10,Marco Maia,MA,Tablet,500,0,0,0,Credit card,"Maranhão, MA",October-2021,Sun,,Northeast
10098,2021-10-10,Marco Maia,PR,Notebook,700,6,4200,1100,Payment slip,"Paraná, PR",October-2021,Sun,0.2619,South
10099,2021-10-10,Paula Amorim,RO,Cellphone,300,2,600,300,Credit card,"Rondônia, RO",October-2021,Sun,0.5,North
10100,2021-10-10,Paula Amorim,SC,Tablet,500,1,500,100,Credit card,"Santa Catarina, SC",October-2021,Sun,0.2,South
10101,2021-10-10,Paula Amorim,ES,Notebook,700,3,2100,900,Credit card,"Espírito Santo, ES",October-2021,Sun,0.4286,Southeast
10102,2021-11-10,Marco Maia,RN,Cellphone,300,2,600,200,Credit card,"Rio Grande do Norte, RN",November-2021,Wed,0.3333,Northeast
10103,2021-10-10,Vanessa Souza,AC,Tablet,500,1,500,200,Credit card,"Acre, AC",October-2021,Sun,0.4,North
10104,2021-10-10,Vanessa Souza,AL,Notebook,700,0,0,0,Credit card,"Alagoas, AL",October-2021,Sun,,Northeast
10105,2021-11-10,Bruna Castro,RR,Cellphone,300,2,600,400,Payment slip,"Roraima, RR",November-2021,Wed,0.6667,North
10106,2021-11-10,Bruna Castro,PA,Tablet,500,2,1000,500,Payment slip,"Pará, PA",November-2021,Wed,0.5,North
10107,2021-10-10,Bruna Castro,PB,Notebook,700,1,700,400,Credit card,"Paraíba, PB",October-2021,Sun,0.5714,Northeast
10108,2021-11-11,Marco Maia,AM,Cellphone,300,4,1200,600,Payment slip,"Amazonas, AM",November-2021,Thu,0.5,North
10109,2021-10-11,Marco Maia,BA,Tablet,500,2,1000,200,Credit card,"Bahia, BA",October-2021,Mon,0.2,Northeast
10110,2021-10-11,Marco Maia,PI,Notebook,700,2,1400,600,Credit card,"Piauí, PI",October-2021,Mon,0.4286,Northeast
10111,2021-11-11,Paula Amorim,AP,Cellphone,300,3,900,500,Payment slip,"Amapá, AP",November-2021,Thu,0.5556,North
10112,2021-11-11,Paula Amorim,RJ,Tablet,500,4,2000,800,Credit card,"Rio de Janeiro, RJ",November-2021,Thu,0.4,Southeast
10113,2021-10-11,Paula Amorim,SC,Notebook,700,3,2100,1200,Credit card,"Santa Catarina, SC",October-2021,Mon,0.5714,South
10114,2021-10-11,Vanessa Souza,RS,Cellphone,300,2,600,400,Credit card,"Rio Grande do Sul, RS",October-2021,Mon,0.6667,South
10115,2021-11-11,Vanessa Souza,SC,Tablet,500,3,1500,600,Credit card,"Santa Catarina, SC",November-2021,Thu,0.4,South
10116,2021-10-11,Vanessa Souza,PI,Notebook,700,5,3500,700,Credit card,"Piauí, PI",October-2021,Mon,0.2,Northeast
10117,2021-10-11,Bruna Castro,RR,Cellphone,300,4,1200,600,Credit card,"Roraima, RR",October-2021,Mon,0.5,North
10118,2021-10-11,Bruna Castro,RR,Tablet,500,3,1500,500,Credit card,"Roraima, RR",October-2021,Mon,0.3333,North
10119,2021-10-11,Bruna Castro,AM,Notebook,700,2,1400,700,Credit card,"Amazonas, AM",October-2021,Mon,0.5,North
10120,2021-10-11,Marco Maia,RJ,Cellphone,300,4,1200,400,Credit card,"Rio de Janeiro, RJ",October-2021,Mon,0.3333,Southeast
10121,2021-10-11,Marco Maia,ES,Tablet,500,2,1000,600,Credit card,"Espírito Santo, ES",October-2021,Mon,0.6,Southeast
10122,2021-10-11,Marco Maia,PI,Notebook,700,2,1400,900,Payment slip,"Piauí, PI",October-2021,Mon,0.6429,Northeast
10123,2021-10-11,Paula Amorim,PE,Cellphone,300,1,300,100,Credit card,"Pernambuco, PE",October-2021,Mon,0.3333,Northeast
10124,2021-11-11,Paula Amorim,DF,Tablet,500,5,2500,1000,Payment slip,"Distrito Federal, DF",November-2021,Thu,0.4,Midwest
10125,2021-11-11,Paula Amorim,RS,Notebook,700,0,0,0,Credit card,"Rio Grande do Sul, RS",November-2021,Thu,,South
10126,2021-10-11,Vanessa Souza,PR,Cellphone,300,6,1800,400,Payment slip,"Paraná, PR",October-2021,Mon,0.2222,South
10127,2021-11-11,Vanessa Souza,PI,Tablet,500,9,4500,2600,Credit card,"Piauí, PI",November-2021,Thu,0.5778,Northeast
10128,2021-10-11,Vanessa Souza,PB,Notebook,700,6,4200,2200,Payment slip,"Paraíba, PB",October-2021,Mon,0.5238,Northeast
10129,2021-10-11,Bruna Castro,SC,Cellphone,300,2,600,300,Credit card,"Santa Catarina, SC",October-2021,Mon,0.5,South
10130,2021-10-11,Bruna Castro,MA,Tablet,500,0,0,0,Credit card,"Maranhão, MA",October-2021,Mon,,Northeast
10131,2021-10-11,Bruna Castro,ES,Notebook,700,2,1400,800,Credit card,"Espírito Santo, ES",October-2021,Mon,0.5714,Southeast
10132,2021-11-11,Marco Maia,PR,Cellphone,300,0,0,0,Credit card,"Paraná, PR",November-2021,Thu,,South
10133,2021-10-11,Marco Maia,PA,Tablet,500,4,2000,1200,Payment slip,"Pará, PA",October-2021,Mon,0.6,North
10134,2021-10-11,Marco Maia,RN,Notebook,700,4,2800,600,Credit card,"Rio Grande do Norte, RN",October-2021,Mon,0.2143,Northeast
10135,2021-10-11,Paula Amorim,SE,Cellphone,300,0,0,0,Credit card,"Sergipe, SE",October-2021,Mon,,Northeast
10136,2021-11-11,Paula Amorim,SC,Tablet,500,3,1500,700,Credit card,"Santa Catarina, SC",November-2021,Thu,0.4667,South
10137,2021-10-11,Paula Amorim,PA,Notebook,700,4,2800,1200,Credit card,"Pará, PA",October-2021,Mon,0.4286,North
10138,2021-11-11,Vanessa Souza,RR,Cellphone,300,3,900,400,Credit card,"Roraima, RR",November-2021,Thu,0.4444,North
10139,2021-10-11,Vanessa Souza,TO,Tablet,500,2,1000,600,Credit card,"Tocantins, TO",October-2021,Mon,0.6,North
10140,2021-10-11,Vanessa Souza,TO,Notebook,700,1,700,200,Credit card,"Tocantins, TO",October-2021,Mon,0.2857,North
10141,2021-11-11,Bruna Castro,MT,Cellphone,300,3,900,400,Credit card,"Mato Grosso, MT",November-2021,Thu,0.4444,Midwest
10142,2021-10-11,Bruna Castro,PE,Tablet,500,3,1500,900,Credit card,"Pernambuco, PE",October-2021,Mon,0.6,Northeast
10143,2021-10-11,Bruna Castro,SE,Notebook,700,3,2100,800,Payment slip,"Sergipe, SE",October-2021,Mon,0.381,Northeast
10144,2021-11-12,Marco Maia,MS,Cellphone,300,2,600,200,Credit card,"Mato Grosso do Sul, MS",November-2021,Fri,0.3333,Midwest
10145,2021-11-12,Marco Maia,PR,Tablet,500,2,1000,400,Credit card,"Paraná, PR",November-2021,Fri,0.4,South
10146,2021-10-12,Marco Maia,GO,Notebook,700,0,0,0,Payment slip,"Goias, GO",October-2021,Tue,,Midwest
10147,2021-10-12,Paula Amorim,RS,Cellphone,300,4,1200,700,Credit card,"Rio Grande do Sul, RS",October-2021,Tue,0.5833,South
10148,2021-10-12,Paula Amorim,TO,Tablet,500,2,1000,400,Payment slip,"Tocantins, TO",October-2021,Tue,0.4,North
10149,2021-10-12,Paula Amorim,MG,Notebook,700,2,1400,900,Payment slip,"Minas Gerais, MG",October-2021,Tue,0.6429,Southeast
10150,2021-11-12,Vanessa Souza,PB,Cellphone,300,5,1500,700,Credit card,"Paraíba, PB",November-2021,Fri,0.4667,Northeast
10151,2021-10-12,Vanessa Souza,MA,Tablet,500,1,500,200,Credit card,"Maranhão, MA",October-2021,Tue,0.4,Northeast
10152,2021-10-12,Vanessa Souza,AM,Notebook,700,5,3500,1400,Credit card,"Amazonas, AM",October-2021,Tue,0.4,North
10153,2021-10-12,Bruna Castro,RN,Cellphone,300,0,0,0,Payment slip,"Rio Grande do Norte, RN",October-2021,Tue,,Northeast
10154,2021-11-12,Bruna Castro,RN,Tablet,500,3,1500,400,Credit card,"Rio Grande do Norte, RN",November-2021,Fri,0.2667,Northeast
10155,2021-11-12,Bruna Castro,MA,Notebook,700,1,700,400,Credit card,"Maranhão, MA",November-2021,Fri,0.5714,Northeast
10156,2021-10-12,Marco Maia,DF,Cellphone,300,0,0,0,Payment slip,"Distrito Federal, DF",October-2021,Tue,,Midwest
10157,2021-10-12,Marco Maia,AM,Tablet,500,0,0,0,Credit card,"Amazonas, AM",October-2021,Tue,,North
10158,2021-10-12,Marco Maia,ES,Notebook,700,5,3500,2100,Credit card,"Espírito Santo, ES",October-2021,Tue,0.6,Southeast
10159,2021-10-12,Paula Amorim,RS,Cellphone,300,8,2400,1200,Credit card,"Rio Grande do Sul, RS",October-2021,Tue,0.5,South
10160,2021-10-12,Paula Amorim,SC,Tablet,500,7,3500,1100,Credit card,"Santa Catarina, SC",October-2021,Tue,0.3143,South
10161,2021-11-12,Paula Amorim,AC,Notebook,700,4,2800,1300,Payment slip,"Acre, AC",November-2021,Fri,0.4643,North
10162,2021-10-12,Vanessa Souza,MT,Cellphone,300,4,1200,400,Credit card,"Mato Grosso, MT",October-2021,Tue,0.3333,Midwest
10163,2021-11-12,Marco Maia,RJ,Tablet,500,2,1000,500,Credit card,"Rio de Janeiro, RJ",November-2021,Fri,0.5,Southeast
10164,2021-10-12,Vanessa Souza,PB,Notebook,700,6,4200,2600,Payment slip,"Paraíba, PB",October-2021,Tue,0.619,Northeast
10165,2021-10-12,Bruna Castro,PE,Cellphone,300,1,300,200,Credit card,"Pernambuco, PE",October-2021,Tue,0.6667,Northeast
10166,2021-10-12,Bruna Castro,PR,Tablet,500,0,0,0,Credit card,"Paraná, PR",October-2021,Tue,,South
10167,2021-10-12,Bruna Castro,ES,Notebook,700,1,700,100,Credit card,"Espírito Santo, ES",October-2021,Tue,0.1429,Southeast
10168,2021-10-12,Marco Maia,RJ,Cellphone,300,1,300,200,Payment slip,"Rio de Janeiro, RJ",October-2021,Tue,0.6667,Southeast
10169,2021-10-12,Marco Maia,AC,Tablet,500,0,0,0,Payment slip,"Acre, AC",October-2021,Tue,,North
10170,2021-10-12,Marco Maia,SP,Notebook,700,3,2100,900,Credit card,"São Paulo, SP",October-2021,Tue,0.4286,Southeast
10171,2021-11-12,Paula Amorim,AP,Cellphone,300,4,1200,400,Payment slip,"Amapá, AP",November-2021,Fri,0.3333,North
10172,2021-10-12,Paula Amorim,PI,Tablet,500,2,1000,200,Credit card,"Piauí, PI",October-2021,Tue,0.2,Northeast
10173,2021-10-12,Paula Amorim,AP,Notebook,700,4,2800,1000,Credit card,"Amapá, AP",October-2021,Tue,0.3571,North
10174,2021-10-12,Vanessa Souza,RJ,Cellphone,300,1,300,200,Credit card,"Rio de Janeiro, RJ",October-2021,Tue,0.6667,Southeast
10175,2021-10-12,Vanessa Souza,PE,Tablet,500,2,1000,400,Credit card,"Pernambuco, PE",October-2021,Tue,0.4,Northeast
10176,2021-11-12,Vanessa Souza,DF,Notebook,700,4,2800,1500,Credit card,"Distrito Federal, DF",November-2021,Fri,0.5357,Midwest
10177,2021-10-12,Bruna Castro,PB,Cellphone,300,3,900,400,Credit card,"Paraíba, PB",October-2021,Tue,0.4444,Northeast
10178,2021-10-12,Bruna Castro,DF,Tablet,500,1,500,100,Credit card,"Distrito Federal, DF",October-2021,Tue,0.2,Midwest
10179,2021-10-12,Bruna Castro,SP,Notebook,700,3,2100,900,Credit card,"São Paulo, SP",October-2021,Tue,0.4286,Southeast
10180,2021-10-13,Marco Maia,MA,Cellphone,300,3,900,500,Credit card,"Maranhão, MA",October-2021,Wed,0.5556,Northeast
10181,2021-10-13,Marco Maia,SE,Tablet,500,0,0,0,Credit card,"Sergipe, SE",October-2021,Wed,,Northeast
10182,2021-10-13,Marco Maia,SP,Notebook,700,3,2100,1300,Payment slip,"São Paulo, SP",October-2021,Wed,0.619,Southeast
10183,2021-11-13,Paula Amorim,AL,Cellphone,300,4,1200,500,Credit card,"Alagoas, AL",November-2021,Sat,0.4167,Northeast
10184,2021-11-13,Paula Amorim,GO,Tablet,500,0,0,0,Credit card,"Goias, GO",November-2021,Sat,,Midwest
10185,2021-10-13,Paula Amorim,AC,Notebook,700,3,2100,800,Credit card,"Acre, AC",October-2021,Wed,0.381,North
10186,2021-10-13,Vanessa Souza,SP,Cellphone,300,4,1200,500,Credit card,"São Paulo, SP",October-2021,Wed,0.4167,Southeast
10187,2021-10-13,Vanessa Souza,AP,Tablet,500,3,1500,1000,Credit card,"Amapá, AP",October-2021,Wed,0.6667,North
10188,2021-11-13,Vanessa Souza,PI,Notebook,700,5,3500,1100,Credit card,"Piauí, PI",November-2021,Sat,0.3143,Northeast
10189,2021-10-13,Bruna Castro,AM,Cellphone,300,3,900,500,Credit card,"Amazonas, AM",October-2021,Wed,0.5556,North
10190,2021-10-13,Bruna Castro,RO,Tablet,500,2,1000,500,Credit card,"Rondônia, RO",October-2021,Wed,0.5,North
10191,2021-10-13,Bruna Castro,RN,Notebook,700,5,3500,2200,Credit card,"Rio Grande do Norte, RN",October-2021,Wed,0.6286,Northeast
10192,2021-10-13,Marco Maia,RN,Cellphone,300,4,1200,400,Credit card,"Rio Grande do Norte, RN",October-2021,Wed,0.3333,Northeast
10193,2021-10-13,Marco Maia,RR,Tablet,500,6,3000,700,Credit card,"Roraima, RR",October-2021,Wed,0.2333,North
10194,2021-11-13,Marco Maia,AM,Notebook,700,0,0,0,Credit card,"Amazonas, AM",November-2021,Sat,,North
10195,2021-10-13,Paula Amorim,DF,Cellphone,300,0,0,0,Credit card,"Distrito Federal, DF",October-2021,Wed,,Midwest
10196,2021-11-13,Paula Amorim,SP,Tablet,500,5,2500,1600,Credit card,"São Paulo, SP",November-2021,Sat,0.64,Southeast
10197,2021-10-13,Paula Amorim,SE,Notebook,700,8,5600,1300,Payment slip,"Sergipe, SE",October-2021,Wed,0.2321,Northeast
10198,2021-11-13,Vanessa Souza,TO,Cellphone,300,3,900,400,Credit card,"Tocantins, TO",November-2021,Sat,0.4444,North
10199,2021-10-13,Vanessa Souza,RN,Tablet,500,3,1500,500,Credit card,"Rio Grande do Norte, RN",October-2021,Wed,0.3333,Northeast
10200,2021-10-13,Vanessa Souza,PB,Notebook,700,4,2800,1700,Credit card,"Paraíba, PB",October-2021,Wed,0.6071,Northeast
10201,2021-10-13,Bruna Castro,SP,Cellphone,300,4,1200,600,Credit card,"São Paulo, SP",October-2021,Wed,0.5,Southeast
10202,2021-10-13,Bruna Castro,BA,Tablet,500,2,1000,600,Credit card,"Bahia, BA",October-2021,Wed,0.6,Northeast
10203,2021-10-13,Bruna Castro,RJ,Notebook,700,2,1400,600,Credit card,"Rio de Janeiro, RJ",October-2021,Wed,0.4286,Southeast
10204,2021-10-13,Marco Maia,DF,Cellphone,300,5,1500,400,Credit card,"Distrito Federal, DF",October-2021,Wed,0.2667,Midwest
10205,2021-10-13,Marco Maia,GO,Tablet,500,2,1000,600,Credit card,"Goias, GO",October-2021,Wed,0.6,Midwest
10206,2021-11-13,Marco Maia,AC,Notebook,700,3,2100,1300,Payment slip,"Acre, AC",November-2021,Sat,0.619,North
10207,2021-10-13,Paula Amorim,ES,Cellphone,300,2,600,100,Credit card,"Espírito Santo, ES",October-2021,Wed,0.1667,Southeast
10208,2021-11-13,Paula Amorim,SC,Tablet,500,1,500,300,Credit card,"Santa Catarina, SC",November-2021,Sat,0.6,South
10209,2021-11-13,Paula Amorim,SP,Notebook,700,1,700,200,Credit card,"São Paulo, SP",November-2021,Sat,0.2857,Southeast
10210,2021-11-13,Vanessa Souza,PI,Cellphone,300,1,300,200,Credit card,"Piauí, PI",November-2021,Sat,0.6667,Northeast
10211,2021-10-13,Vanessa Souza,BA,Tablet,500,0,0,0,Payment slip,"Bahia, BA",October-2021,Wed,,Northeast
10212,2021-10-13,Vanessa Souza,CE,Notebook,700,0,0,0,Payment slip,"Ceará, CE",October-2021,Wed,,Northeast
10213,2021-11-13,Bruna Castro,MA,Cellphone,300,1,300,200,Payment slip,"Maranhão, MA",November-2021,Sat,0.6667,Northeast
10214,2021-10-13,Bruna Castro,MG,Tablet,500,2,1000,700,Credit card,"Minas Gerais, MG",October-2021,Wed,0.7,Southeast
10215,2021-10-13,Bruna Castro,DF,Notebook,700,1,700,100,Payment slip,"Distrito Federal, DF",October-2021,Wed,0.1429,Midwest
10216,2021-10-14,Marco Maia,RN,Cellphone,300,2,600,200,Credit card,"Rio Grande do Norte, RN",October-2021,Thu,0.3333,Northeast
10217,2021-10-14,Marco Maia,CE,Tablet,500,5,2500,700,Credit card,"Ceará, CE",October-2021,Thu,0.28,Northeast
10218,2021-11-14,Marco Maia,RS,Notebook,700,4,2800,900,Credit card,"Rio Grande do Sul, RS",November-2021,Sun,0.3214,South
10219,2021-10-14,Paula Amorim,TO,Cellphone,300,4,1200,700,Payment slip,"Tocantins, TO",October-2021,Thu,0.5833,North
10220,2021-10-14,Paula Amorim,RO,Tablet,500,5,2500,700,Credit card,"Rondônia, RO",October-2021,Thu,0.28,North
10221,2021-10-14,Paula Amorim,RO,Notebook,700,0,0,0,Credit card,"Rondônia, RO",October-2021,Thu,,North
10222,2021-10-14,Vanessa Souza,AM,Cellphone,300,2,600,100,Credit card,"Amazonas, AM",October-2021,Thu,0.1667,North
10223,2021-10-14,Vanessa Souza,PR,Tablet,500,2,1000,400,Payment slip,"Paraná, PR",October-2021,Thu,0.4,South
10224,2021-10-14,Vanessa Souza,AM,Notebook,700,2,1400,900,Credit card,"Amazonas, AM",October-2021,Thu,0.6429,North
10225,2021-11-14,Bruna Castro,PR,Cellphone,300,4,1200,700,Credit card,"Paraná, PR",November-2021,Sun,0.5833,South
10226,2021-10-14,Bruna Castro,PE,Tablet,500,3,1500,1000,Credit card,"Pernambuco, PE",October-2021,Thu,0.6667,Northeast
10227,2021-10-14,Bruna Castro,PI,Notebook,700,5,3500,1500,Payment slip,"Piauí, PI",October-2021,Thu,0.4286,Northeast
10228,2021-10-14,Marco Maia,MT,Cellphone,300,5,1500,500,Payment slip,"Mato Grosso, MT",October-2021,Thu,0.3333,Midwest
10229,2021-10-14,Marco Maia,AP,Tablet,500,4,2000,600,Credit card,"Amapá, AP",October-2021,Thu,0.3,North
10230,2021-10-14,Marco Maia,PI,Notebook,700,5,3500,1900,Credit card,"Piauí, PI",October-2021,Thu,0.5429,Northeast
10231,2021-10-14,Paula Amorim,BA,Cellphone,300,3,900,300,Credit card,"Bahia, BA",October-2021,Thu,0.3333,Northeast
10232,2021-10-14,Paula Amorim,SP,Tablet,500,0,0,0,Credit card,"São Paulo, SP",October-2021,Thu,,Southeast
10233,2021-10-14,Paula Amorim,PR,Notebook,700,2,1400,700,Credit card,"Paraná, PR",October-2021,Thu,0.5,South
10234,2021-11-14,Vanessa Souza,SE,Cellphone,300,4,1200,400,Payment slip,"Sergipe, SE",November-2021,Sun,0.3333,Northeast
10235,2021-11-14,Marco Maia,MS,Tablet,500,6,3000,600,Credit card,"Mato Grosso do Sul, MS",November-2021,Sun,0.2,Midwest
10236,2021-10-14,Vanessa Souza,MS,Notebook,700,7,4900,2600,Credit card,"Mato Grosso do Sul, MS",October-2021,Thu,0.5306,Midwest
10237,2021-10-14,Bruna Castro,BA,Cellphone,300,2,600,400,Credit card,"Bahia, BA",October-2021,Thu,0.6667,Northeast
10238,2021-10-14,Bruna Castro,RJ,Tablet,500,1,500,300,Credit card,"Rio de Janeiro, RJ",October-2021,Thu,0.6,Southeast
10239,2021-10-14,Bruna Castro,PB,Notebook,700,1,700,400,Payment slip,"Paraíba, PB",October-2021,Thu,0.5714,Northeast
10240,2021-10-14,Marco Maia,PR,Cellphone,300,1,300,200,Credit card,"Paraná, PR",October-2021,Thu,0.6667,South
10241,2021-11-14,Marco Maia,RR,Tablet,500,1,500,200,Credit card,"Roraima, RR",November-2021,Sun,0.4,North
10242,2021-10-14,Marco Maia,SP,Notebook,700,6,4200,1600,Credit card,"São Paulo, SP",October-2021,Thu,0.381,Southeast
10243,2021-10-14,Paula Amorim,PA,Cellphone,300,1,300,200,Payment slip,"Pará, PA",October-2021,Thu,0.6667,North
10244,2021-10-14,Paula Amorim,ES,Tablet,500,1,500,100,Credit card,"Espírito Santo, ES",October-2021,Thu,0.2,Southeast
10245,2021-10-14,Paula Amorim,MG,Notebook,700,4,2800,1600,Credit card,"Minas Gerais, MG",October-2021,Thu,0.5714,Southeast
10246,2021-10-14,Vanessa Souza,SP,Cellphone,300,2,600,300,Payment slip,"São Paulo, SP",October-2021,Thu,0.5,Southeast
10247,2021-10-14,Vanessa Souza,PI,Tablet,500,2,1000,500,Credit card,"Piauí, PI",October-2021,Thu,0.5,Northeast
10248,2021-11-14,Marco Maia,PB,Notebook,700,2,1400,800,Payment slip,"Paraíba, PB",November-2021,Sun,0.5714,Northeast
10249,2021-10-14,Bruna Castro,PB,Cellphone,300,2,600,200,Credit card,"Paraíba, PB",October-2021,Thu,0.3333,Northeast
10250,2021-11-14,Bruna Castro,AP,Tablet,500,1,500,100,Credit card,"Amapá, AP",November-2021,Sun,0.2,North
10251,2021-10-14,Bruna Castro,PB,Notebook,700,2,1400,900,Payment slip,"Paraíba, PB",October-2021,Thu,0.6429,Northeast
10252,2021-10-15,Marco Maia,AC,Cellphone,300,1,300,100,Payment slip,"Acre, AC",October-2021,Fri,0.3333,North
10253,2021-11-15,Marco Maia,RR,Tablet,500,1,500,300,Payment slip,"Roraima, RR",November-2021,Mon,0.6,North
10254,2021-11-15,Marco Maia,SE,Notebook,700,1,700,200,Credit card,"Sergipe, SE",November-2021,Mon,0.2857,Northeast
10255,2021-10-15,Paula Amorim,PA,Cellphone,300,0,0,0,Credit card,"Pará, PA",October-2021,Fri,,North
10256,2021-11-15,Paula Amorim,SC,Tablet,500,2,1000,500,Credit card,"Santa Catarina, SC",November-2021,Mon,0.5,South
10257,2021-10-15,Paula Amorim,PI,Notebook,700,2,1400,700,Credit card,"Piauí, PI",October-2021,Fri,0.5,Northeast
10258,2021-10-15,Vanessa Souza,CE,Cellphone,300,3,900,300,Credit card,"Ceará, CE",October-2021,Fri,0.3333,Northeast
10259,2021-10-15,Vanessa Souza,AC,Tablet,500,5,2500,600,Credit card,"Acre, AC",October-2021,Fri,0.24,North
10260,2021-10-15,Vanessa Souza,PB,Notebook,700,2,1400,700,Credit card,"Paraíba, PB",October-2021,Fri,0.5,Northeast
10261,2021-10-15,Bruna Castro,MT,Cellphone,300,1,300,100,Credit card,"Mato Grosso, MT",October-2021,Fri,0.3333,Midwest
10262,2021-10-15,Bruna Castro,CE,Tablet,500,2,1000,500,Credit card,"Ceará, CE",October-2021,Fri,0.5,Northeast
10263,2021-10-15,Bruna Castro,SC,Notebook,700,1,700,300,Credit card,"Santa Catarina, SC",October-2021,Fri,0.4286,South
10264,2021-10-15,Marco Maia,PA,Cellphone,300,6,1800,500,Credit card,"Pará, PA",October-2021,Fri,0.2778,North
10265,2021-10-15,Marco Maia,RJ,Tablet,500,2,1000,300,Payment slip,"Rio de Janeiro, RJ",October-2021,Fri,0.3,Southeast
10266,2021-10-15,Marco Maia,RO,Notebook,700,3,2100,1200,Credit card,"Rondônia, RO",October-2021,Fri,0.5714,North
10267,2021-10-15,Paula Amorim,PA,Cellphone,300,8,2400,800,Payment slip,"Pará, PA",October-2021,Fri,0.3333,North
10268,2021-11-15,Paula Amorim,AM,Tablet,500,2,1000,500,Credit card,"Amazonas, AM",November-2021,Mon,0.5,North
10269,2021-10-15,Paula Amorim,PI,Notebook,700,1,700,300,Credit card,"Piauí, PI",October-2021,Fri,0.4286,Northeast
10270,2021-11-15,Marco Maia,RR,Cellphone,300,9,2700,1400,Credit card,"Roraima, RR",November-2021,Mon,0.5185,North
10271,2021-11-15,Marco Maia,MT,Tablet,500,7,3500,1600,Credit card,"Mato Grosso, MT",November-2021,Mon,0.4571,Midwest
10272,2021-10-15,Vanessa Souza,RR,Notebook,700,7,4900,2800,Credit card,"Roraima, RR",October-2021,Fri,0.5714,North
10273,2021-11-15,Bruna Castro,AL,Cellphone,300,0,0,0,Credit card,"Alagoas, AL",November-2021,Mon,,Northeast
10274,2021-10-15,Bruna Castro,PR,Tablet,500,1,500,100,Payment slip,"Paraná, PR",October-2021,Fri,0.2,South
10275,2021-10-15,Bruna Castro,PI,Notebook,700,1,700,400,Payment slip,"Piauí, PI",October-2021,Fri,0.5714,Northeast
10276,2021-10-15,Marco Maia,SE,Cellphone,300,5,1500,800,Credit card,"Sergipe, SE",October-2021,Fri,0.5333,Northeast
10277,2021-10-15,Marco Maia,RJ,Tablet,500,3,1500,700,Credit card,"Rio de Janeiro, RJ",October-2021,Fri,0.4667,Southeast
10278,2021-10-15,Marco Maia,CE,Notebook,700,2,1400,900,Credit card,"Ceará, CE",October-2021,Fri,0.6429,Northeast
10279,2021-10-15,Paula Amorim,AP,Cellphone,300,2,600,400,Credit card,"Amapá, AP",October-2021,Fri,0.6667,North
10280,2021-10-15,Paula Amorim,PB,Tablet,500,0,0,0,Credit card,"Paraíba, PB",October-2021,Fri,,Northeast
10281,2021-10-15,Paula Amorim,RJ,Notebook,700,2,1400,300,Credit card,"Rio de Janeiro, RJ",October-2021,Fri,0.2143,Southeast
10282,2021-11-15,Marco Maia,MT,Cellphone,300,2,600,200,Payment slip,"Mato Grosso, MT",November-2021,Mon,0.3333,Midwest
10283,2021-10-15,Vanessa Souza,MG,Tablet,500,2,1000,400,Credit card,"Minas Gerais, MG",October-2021,Fri,0.4,Southeast
10284,2021-10-15,Vanessa Souza,CE,Notebook,700,1,700,300,Credit card,"Ceará, CE",October-2021,Fri,0.4286,Northeast
10285,2021-10-15,Bruna Castro,RJ,Cellphone,300,2,600,200,Payment slip,"Rio de Janeiro, RJ",October-2021,Fri,0.3333,Southeast
10286,2021-10-15,Bruna Castro,PB,Tablet,500,3,1500,900,Credit card,"Paraíba, PB",October-2021,Fri,0.6,Northeast
10287,2021-11-15,Bruna Castro,RN,Notebook,700,2,1400,800,Credit card,"Rio Grande do Norte, RN",November-2021,Mon,0.5714,Northeast
10288,2021-10-16,Marco Maia,RS,Cellphone,300,0,0,0,Credit card,"Rio Grande do Sul, RS",October-2021,Sat,,South
10289,2021-10-16,Marco Maia,AL,Tablet,500,2,1000,500,Credit card,"Alagoas, AL",October-2021,Sat,0.5,Northeast
10290,2021-10-16,Marco Maia,SE,Notebook,700,0,0,0,Credit card,"Sergipe, SE",October-2021,Sat,,Northeast
10291,2021-10-16,Paula Amorim,MT,Cellphone,300,3,900,400,Credit card,"Mato Grosso, MT",October-2021,Sat,0.4444,Midwest
10292,2021-10-16,Paula Amorim,PI,Tablet,500,4,2000,900,Credit card,"Piauí, PI",October-2021,Sat,0.45,Northeast
10293,2021-11-16,Paula Amorim,MT,Notebook,700,0,0,0,Credit card,"Mato Grosso, MT",November-2021,Tue,,Midwest
10294,2021-11-16,Marco Maia,RN,Cellphone,300,0,0,0,Credit card,"Rio Grande do Norte, RN",November-2021,Tue,,Northeast
